field0,response_id,language,version,summary.word_count,summary.words_per_sentence,summary.sentence_count,summary.six_plus_words,summary.emojis,summary.emoticons,summary.hashtags,summary.urls,summary.capitals,personality.extraversion,personality.active,personality.assertive,personality.cheerful,personality.energetic,personality.friendly,personality.sociable,personality.openness,personality.adventurous,personality.artistic,personality.emotionally_aware,personality.imaginative,personality.intellectual,personality.liberal,personality.conscientiousness,personality.ambitious,personality.cautious,personality.disciplined,personality.dutiful,personality.organized,personality.self_assured,personality.neuroticism,personality.aggressive,personality.anxiety_prone,personality.impulsive,personality.melancholy,personality.self_conscious,personality.stress_prone,personality.agreeableness,personality.cooperative,personality.empathetic,personality.genuine,personality.generous,personality.humble,personality.trusting,social_dynamics.social,social_dynamics.affiliation,social_dynamics.inward_focus,social_dynamics.outward_focus,social_dynamics.authentic,social_dynamics.negations,social_dynamics.clout,drives.affiliation,drives.achievement,drives.risk_seeking,drives.risk_aversion,drives.power,drives.reward,cognition.analytical_thinking,cognition.cognitive_processes,cognition.causation,cognition.certainty,cognition.comparisons,cognition.differentiation,cognition.discrepancies,cognition.insight,cognition.tentative,additional_indicators.focus_past,additional_indicators.focus_present,additional_indicators.focus_future,additional_indicators.self_focus,additional_indicators.external_focus,sallee.sentiment,sallee.goodfeel,sallee.badfeel,sallee.emotionality,sallee.non_emotion,sallee.ambifeel,sallee.admiration,sallee.amusement,sallee.excitement,sallee.gratitude,sallee.joy,sallee.love,sallee.anger,sallee.boredom,sallee.disgust,sallee.fear,sallee.sadness,sallee.calmness,sallee.curiosity,sallee.surprise
A24A9FRVM8TQZS,ab5c8d03-d19e-4ba2-b5a1-381d470ec74b,en,v1.0.0,24,24,1,0.25,0,0,0,0,0.052631579,39.49312238,43.54976846,23.44993451,36.79261861,60.93227306,45.67489436,28.15628054,34.97779393,59.72961733,37.89462494,5.832240272,15.47540544,33.24932751,58.49814532,29.61573851,16.57122744,32.26061023,32.81990925,15.56486742,1.095934851,81.7572183,29.91792131,29.10505491,19.56824538,50.76544135,38.80742446,11.08009518,14.25017534,45.82515138,55.48345397,39.80752331,47.59715289,33.86772526,54.77080463,67.26800896,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.386043956,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2RSCY42Y2CTU1,7a27d25e-09b8-46f7-a309-ca4c0c1a1684,en,v1.0.0,25,25,1,0.4,0,0,0,0,0,52.28210075,68.5443114,32.60462095,66.11310561,60.93227306,51.0847136,41.84158447,34.75243321,59.72961733,57.69071174,22.45334979,27.94751524,11.37841024,64.33874121,43.19048634,37.09675301,15.59520675,43.92237691,35.51822605,51.08342612,73.60086469,42.80095417,41.56761873,49.13517789,97.48463827,24.524025,23.56115373,59.49837746,65.30000197,59.8338616,68.29295128,60.22483473,61.18448973,62.61715836,85.56260862,0.007925821,0.129990347,100,0.132417446,100,0.498185398,0.06584084,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.086919643,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0.666666667,0.666666667,0,0.666666667,0.333333333,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0
ANNRN691N2WR,5040891f-b310-4bf4-8d93-9e8907abeb96,en,v1.0.0,215,21.5,10,0.139534884,0,0,0,0,0.011235955,50.07739488,48.18127771,39.09635226,71.85159887,60.93227306,31.79714999,39.53913106,40.20280105,57.72878798,70.03284945,5.848575962,33.7810173,29.57074354,53.34686581,41.74541635,61.05332933,26.98987962,48.24250651,12.24575438,31.78338497,57.43576454,42.24756342,47.59171128,31.80828658,67.01767234,38.3715197,35.12739601,34.67253689,43.16787091,46.28308693,61.18740081,54.22083937,30.15070449,39.80599748,48.33385609,6.062532844,0.129990347,48.43511026,0.132417446,2.566896472,82.58972181,20.25180824,0.129990347,0.059124959,47.72821319,6.749151701,61.70247884,90.79948642,0.309668961,0.139534884,0.046511628,0.023255814,0.046511628,0.023255814,0.046511628,0,0,0.023255814,0.069767442,0,0.069767442,0,0.044444444,0.066666667,0.022222222,0.088888889,0.911111111,0,0,0,0,0,0.066666667,0,0,0,0,0,0.022222222,0,0,0
A3NY63XTSMNUVZ,78b0e295-f9f0-4e95-83ea-c1e1e942373c,en,v1.0.0,12,2,6,1,0,0,0,0,0.058823529,49.65511676,43.54976846,32.53710368,55.04043539,72.03729092,59.35420425,31.71886664,42.71804331,59.72961733,56.16545873,22.49205042,40.46512066,30.57813542,64.33874121,34.87667922,24.6020468,15.59520675,32.81652841,28.88555593,1.095934851,90.08851448,25.96964271,29.101938,22.50060086,55.36868893,24.524025,3.388889301,20.70135738,57.75012277,59.76655763,54.08975021,60.03685293,44.5754844,74.99000285,78.74387651,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.932585895,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.910634495,0.910634495,0,0.910634495,0.089365505,0,0.910634495,0,0,0,0,0,0,0,0,0,0,0,0,0
A2SDF1PW1FIKC6,8a97f4ff-7322-4582-9f4d-1df9df10218b,en,v1.0.0,45,9,5,0.222222222,0,0,0,0,0.083333333,52.79679253,43.55231908,33.40792829,66.11034099,60.93227306,67.5797395,53.96096032,43.66054242,45.46247309,48.8738633,22.35798115,45.37695285,40.00580859,64.33798767,36.14561311,24.60101068,15.59520675,28.31808821,35.51007233,1.095934851,91.22453363,31.60196549,29.00346012,28.87076952,67.21623958,24.52639537,22.22432648,35.69365995,61.47937194,60.66889747,61.94817833,70.74994932,53.12393245,64.67139694,73.3975535,85.43038315,100,87.3438672,0.132417446,98.39325885,0.498185398,63.64608669,100,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.758993056,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
AR6HDXGSGHVKK,b269659e-8072-41fa-9284-66c7a34d6968,en,v1.0.0,20,4,5,0.5,0,0,0,0,0,57.41569633,43.54976846,50.70831665,65.95785069,72.03729092,67.54226572,31.71886664,40.90499856,59.72961733,45.04417493,22.48375742,40.45268115,40.32800912,37.07560397,50.87901636,49.59325594,15.59520675,43.92917553,55.19861572,1.095934851,98.42118433,22.85360689,29.09571824,13.41041557,55.36158063,24.524025,3.388889301,0.702949755,62.9877665,66.42928263,54.08275199,40.53710553,69.13412366,50.19981137,85.82182013,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,100,52.23868245,2.238682446,0.007224312,100,0.932585895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666667,0.866666667,0,0.866666667,0.133333333,0,0.866666667,0,0,0.2,0,0.133333333,0,0,0,0,0,0,0,0
A1BR2MY80R6CX4,89cde02c-3048-4982-ad6a-199288d39ebe,en,v1.0.0,35,35,1,0.142857143,0,0,0,0,0.034482759,55.38252041,35.22726765,41.93494096,66.11310561,60.93227306,76.28197004,56.70856916,34.35959784,45.46247309,86.21747615,38.7061385,29.88175674,5.411798474,37.07560397,57.0797227,62.08796215,15.59520675,42.20466163,74.11255655,26.08534727,75.36112081,43.62997073,41.57280184,44.11906138,92.62567493,24.524025,29.86053799,70.5422504,76.64332782,59.99902985,96.90373093,60.21106197,76.91052747,75.31668503,84.1654097,100,100,97.40017046,99.95034346,2.938606485,0.498185398,100,100,0.059124959,52.23868245,2.238682446,0.007224312,100,0.29296974,0.142857143,0,0.142857143,0,0,0,0,0,0,0.142857143,0,0.142857143,0.142857143,0.705882353,0.705882353,0,0.705882353,0.294117647,0,0.294117647,0,0,0.176470588,0,0.529411765,0,0,0,0,0,0,0,0
A1SMX2GYS61UT,2f053e62-04e3-44b2-bc39-b8dbe32a68ab,en,v1.0.0,45,45,1,0.222222222,0,0,0,0,0.023255814,51.5386514,68.5443114,32.49186929,55.03859176,71.9770803,51.02877393,31.71886664,41.32260512,45.4889846,47.64039642,22.40912071,40.3407261,35.57946058,64.33874121,40.77673108,24.6020468,15.59520675,43.92117785,35.44318321,26.0940137,94.76031866,23.10426288,29.04181479,8.090411348,54.90720344,24.52639537,3.388889301,8.935826288,65.81984459,66.43271199,54.01954663,71.07129755,61.09068619,75.36591108,78.49053556,0.007925821,0.129990347,1.017244092,0.132417446,100,0.498185398,63.64608669,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.99,0.111111111,0.111111111,0,0,0,0,0,0,0.111111111,0,0,0,0,0.555555556,0.555555556,0,0.555555556,0.444444444,0,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0
A2O23K583MS6RI,e991d561-72b7-41a7-8189-30e9cf065266,en,v1.0.0,174,9.666666667,18,0.172413793,0,0,0,0,0.026785714,38.2359356,37.49525024,15.3461833,43.08183147,68.44328035,37.09842886,26.46209357,34.26351193,34.70267201,37.84651049,6.750990867,39.62087282,37.99046385,40.3019975,33.7859095,41.44432818,15.59520675,53.46162754,16.15826485,3.321175223,59.61404404,33.65163835,29.76964661,15.17646383,43.79198427,50.79590503,22.88022247,10.7060632,43.39181628,44.11287655,65.80473954,74.17807144,26.79505344,33.28313868,43.55332211,1.64875624,0.129990347,96.29552725,0.132417446,57.38764603,0.498185398,9.880793989,0.129990347,0.059124959,52.0235041,2.453860796,0.007224312,99.56066929,0.959220188,0.068965517,0.068965517,0,0,0,0,0,0,0.068965517,0.068965517,0,0.137931034,0,-0.125,0.03125,0.15625,0.1875,0.8125,0,0,0,0,0,0.03125,0,0,0.15625,0,0,0,0,0,0
A1D3RMFWUWRASV,011fd5e4-0ae4-4580-afba-170d293053c4,en,v1.0.0,110,7.333333333,15,0.227272727,0,0,0,0,0.029126214,58.27595781,51.75421173,58.18068558,66.03275806,60.93227306,59.46422758,44.6830671,46.24685858,59.72961733,75.05057402,36.62684365,39.4020199,30.78516676,54.65657349,56.10250422,61.81117928,32.25921797,43.22571376,55.31283744,1.095934851,98.39491273,37.58260218,39.66150689,27.3716627,75.38645839,38.58341373,17.2490952,23.39328424,63.362948,53.24701626,66.75975239,50.0220984,69.27275633,50.37788624,76.77915752,0.007925821,0.129990347,1.017244092,0.132417446,0.527617748,0.498185398,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,97.77547799,100,0.325848794,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0.349170192,0.349170192,0,0.349170192,0.650829808,0,0.349170192,0,0,0.21900423,0,0.15392125,0,0,0,0,0,0,0,0
A1FPB20OAZLA3T,1ba0683f-867e-482d-887a-1d6a2aabc635,en,v1.0.0,85,8.5,10,0.352941176,0,0,0,0,0.139240506,53.95095427,43.55510964,40.36078281,79.04546171,59.66897363,64.07502682,30.47087603,56.26839844,45.74640418,61.85026231,36.55646264,30.0765839,73.40457176,54.94904383,39.49713114,36.42017446,31.90895543,43.67682085,28.85778513,26.08323496,67.49836163,46.31871309,40.1197869,40.7491385,82.98524314,44.11006324,41.30799603,41.32640459,52.27072539,56.95662944,80.66646987,25.62596642,40.6127259,63.0797114,61.91164088,0.007925821,0.129990347,1.017244092,0.132417446,11.69207988,0.498185398,63.64608669,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.859150115,0.176470588,0,0.058823529,0.058823529,0,0,0.117647059,0,0,0.176470588,0,0,0,0.173913043,0.260869565,0.086956522,0.347826087,0.652173913,0,0.130434783,0,0,0,0.260869565,0,0,0,0,0.086956522,0,0,0,0
A1ZIN388IVCX6Z,ad35de40-9a52-4ecb-a84c-928b2dc206a7,en,v1.0.0,5,5,1,0,0,0,0,0,0,49.64441407,43.54976846,41.62956775,55.04043539,60.93227306,59.35420425,31.71886664,33.98424131,59.72961733,45.06076095,22.49619693,40.47134043,20.57894642,37.07560397,46.79191474,49.59325594,15.59520675,32.8160022,42.09771736,1.095934851,98.42118433,22.85704519,29.10504788,13.41041557,55.37224308,24.524025,3.388889301,0.702949755,63.99571145,59.76655763,54.09323759,80.03523093,52.75800072,74.88079962,85.82182013,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.932585895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AG53V5LXH1KP6,580d679a-1d1c-4265-addc-8815eba278dc,en,v1.0.0,225,15,15,0.222222222,0,0,0.022222222,0,0.048913043,51.94459946,52.40382249,70.48545194,38.97207817,50.24681291,43.78534807,40.81998008,52.26214239,71.66332627,72.10527154,22.36350973,60.01609329,36.72608438,72.67802949,44.90902242,35.72029905,41.46941337,28.51789472,43.90600267,49.75922882,69.73506946,43.29767828,70.67837476,28.9297228,63.45036547,34.81224383,25.41959464,18.62261119,51.25188717,48.88538713,54.82124516,34.4527045,48.19735309,50.98089761,73.65565368,4.979533193,0.129990347,22.74293993,0.132417446,5.210806111,0.498185398,46.74941816,0.129990347,75.27592004,50.01655218,99.97517173,97.48172677,0.035163448,0.706912972,0.044444444,0,0.022222222,0,0.022222222,0,0,0,0.022222222,0.088888889,0,0.044444444,0,0.240750127,0.373289407,0.13253928,0.505828687,0.494171313,0,0.237328941,0,0,0.135960466,0,0,0.047263051,0,0.107197162,0,0,0,0,0
A7COTFQZZ86N,effb3143-d885-47cf-9046-0c2a9a437bbf,en,v1.0.0,84,7,12,0.214285714,0,0,0,0,0.032786885,50.79032302,52.23685842,36.49447089,65.51435592,49.86274079,67.21655823,41.04835817,47.47081471,59.72961733,65.25298913,37.43945332,44.55501286,43.10095987,37.07334334,56.64759541,49.59014757,27.79480544,67.28276523,54.68079932,25.11506813,98.40735716,28.58175528,28.03846014,14.94964834,56.56022815,38.57519161,12.37115392,2.396105802,68.62986806,59.76489984,81.3913511,52.43311993,72.47190872,62.95054562,71.55571349,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.932585895,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0.368421053,0.368421053,0,0.368421053,0.631578947,0,0.263157895,0,0,0.157894737,0,0.105263158,0,0,0,0,0,0.105263158,0,0
A1FFSRBOERRDLB,34cfe4fd-5050-4841-bada-c2e10afef2dd,en,v1.0.0,330,16.5,20,0.227272727,0,0,0,0,0.017985612,43.62993093,57.95286967,23.32765131,58.88574791,55.80819121,38.61780775,31.53352161,47.49376361,31.15971741,52.96022936,23.66358077,33.75839598,52.68262026,77.68703374,46.77914592,37.57497926,38.50365313,46.87660504,60.33712573,48.842908,48.13416093,50.6879046,32.95701345,50.1802532,54.41692775,52.90070615,67.86917717,63.70629177,60.89769732,55.23257215,73.48471668,83.99390038,53.9945232,68.32691564,42.31235232,5.430663976,82.50556885,95.93839688,0.132417446,98.39325885,95.24855763,1.930799672,82.50556885,55.98775068,2.259372672,52.21799222,20.8644508,0.035163448,0.365616051,0.151515152,0.045454545,0,0.060606061,0.03030303,0.015151515,0.045454545,0.015151515,0.045454545,0.136363636,0.015151515,0.136363636,0,0.032717117,0.08591568,0.053198564,0.202021545,0.797978455,0.102806224,0,0,0,0.039898923,0.023008379,0.023008379,0.013299641,0,0.013299641,0.026599282,0.013299641,0,0,0
AF61N91A61THX,d7a19d14-b389-4ba6-98eb-50197d1dd2d0,en,v1.0.0,75,12.5,6,0.266666667,0,0,0,0,0.046153846,60.68492138,51.72881012,31.95388589,99.10624183,60.93227306,74.3657307,57.50904683,52.7286366,32.57868827,73.74400656,21.9336735,46.77981657,58.43463866,64.33798767,43.67006374,24.60101068,32.25921797,20.08139922,53.46327851,21.23287098,94.61135634,27.31966547,28.69041457,12.22111925,59.43829051,24.5323213,22.06947252,20.97959728,66.68299332,68.87152727,83.55906488,71.12785286,57.81077236,73.01717916,59.62175677,25.38013532,99.66497403,44.51713871,0.132417446,98.39325885,0.498185398,63.64608669,99.66497403,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.706912972,0.066666667,0,0,0,0,0,0.066666667,0,0.066666667,0,0,0.066666667,0,0.409090909,0.409090909,0,0.409090909,0.590909091,0,0,0,0,0,0.181818182,0.227272727,0,0,0,0,0,0,0,0
A2TUCPCLHHLR6O,18b6cc88-b3cb-4992-b6ed-2d7796070b51,en,v1.0.0,12,12,1,0,0,0,0,0,0.125,51.7429726,43.54976846,40.03422364,55.03767077,60.93227306,59.36075603,56.71479714,30.61477418,59.72961733,44.26913122,36.23677034,27.76501914,1.127155822,64.33798767,35.10929964,24.60101068,15.59520675,32.91008046,28.77702885,1.095934851,91.47902429,33.59519854,29.00346012,31.34231865,83.43247724,24.52639537,8.284125268,50.15234598,69.9427576,54.21448935,68.26072918,80.03523093,61.08930469,87.37536807,85.63162093,100,0.129990347,1.017244092,100,0.28016564,0.498185398,100,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.019227941,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
A1WL02Q81VWPX6,00b4229e-8526-4c42-8ad5-3ad0744df8a8,en,v1.0.0,30,6,5,0.333333333,0,0,0,0,0.034482759,50.48870998,51.07816654,32.63105569,66.1121838,60.93227306,51.11170978,44.21786011,35.63113628,45.44613076,54.66916306,22.44782114,28.52251607,20.05579524,64.33874121,43.23941113,37.09675301,15.59520675,43.40753521,35.51822605,51.08342612,74.1596179,41.45268771,41.56450928,39.17927139,97.0786231,24.52521019,23.11574451,57.73250638,65.42894627,59.85545854,67.72943508,61.80420546,61.18448973,62.65765262,85.6952812,0.007925821,0.129990347,99.67604592,0.132417446,98.39325885,0.498185398,0.865856154,0.129990347,0.059124959,2.259372672,52.21799222,0.007224312,0.035163448,0.01,0.166666667,0,0.166666667,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0,0.63583394,0.63583394,0,0.63583394,0.36416606,0,0,0,0,0,0,0.63583394,0,0,0,0,0,0,0,0
AJIQ6LH2YTZH8,81fe4d50-4453-444c-97a4-5ea91b3c1364,en,v1.0.0,85,8.5,10,0.117647059,0,0,0,0,0.049180328,52.11705137,43.55510964,33.5669874,64.6538101,70.54480608,64.07975433,33.2294864,35.02009761,59.72961733,35.84170726,9.73667329,25.6388477,37.2358658,37.01079963,57.96409399,61.99780003,15.59520675,65.35240454,58.65860041,42.20562633,78.4597774,31.09115803,32.62013271,30.96194639,67.7048795,25.19954215,14.04791076,26.52391771,64.71902677,61.71551271,44.09250755,40.82280264,74.42767037,58.36672222,92.68826439,0.007925821,0.129990347,35.55963559,0.132417446,1.19610831,0.498185398,24.95088098,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.972057609,0.176470588,0.117647059,0.058823529,0,0,0,0,0,0,0.117647059,0,0.058823529,0,0.238095238,0.238095238,0,0.238095238,0.761904762,0,0.238095238,0,0,0.142857143,0,0.095238095,0,0,0,0,0,0,0,0
A1MBLC4ZSP4QEB,55576e3e-d151-4fa8-b660-94afcdb56a21,en,v1.0.0,10,10,1,0.5,0,0,0,0,0,55.08981531,43.54976846,41.61976692,66.11218144,72.03729092,67.65801379,31.71886664,39.29511066,59.72961733,56.14702983,22.47822875,40.44438815,30.57730603,37.07560397,49.43287718,49.59325594,15.59520675,43.93280902,55.38381263,1.095934851,90.08851448,25.96582238,29.09157174,22.50060086,55.35684178,24.524025,3.388889301,20.70135738,67.57184283,59.76655763,54.07808036,60.03851172,69.3656198,74.88079962,85.82182013,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.932585895,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0,0.833333333,0.166666667,0,0.833333333,0,0,0.5,0,0.333333333,0,0,0,0,0,0,0,0
AIX5L58NMGF9Z,2a8f763a-ae21-40ab-b0d6-9e3df1b2339c,en,v1.0.0,690,22.25806452,31,0.217391304,0,0,0,0,0.153043478,52.21668212,65.89804918,26.52631571,75.8085734,63.05544001,49.38794762,39.64668355,47.53232505,58.61466018,55.02625498,42.60653082,36.21524945,32.60736821,84.19845281,32.99019315,24.45517008,27.35865462,42.81807534,18.75358778,30.37285614,64.4621971,35.67439792,28.49221599,26.05759943,53.36512265,45.33144009,27.42377925,23.74550825,51.53051013,50.74720081,73.89792376,59.37201438,39.15884707,50.01793732,54.69853368,15.13793312,0.129990347,70.27231001,23.52064885,42.09833409,15.2701588,42.35417417,0.129990347,9.307346506,2.259372672,52.21799222,17.92006673,0.035163448,0.600458672,0.094202899,0.050724638,0.007246377,0.02173913,0.007246377,0.007246377,0.007246377,0.014492754,0.036231884,0.086956522,0,0.086956522,0.02173913,0.085468912,0.091710252,0.00624134,0.176143101,0.823856899,0.078191509,0,0,0.001822471,0,0.082597895,0,0,0,0,0,0.00624134,0,0,0
A3IRJA2MBOJ411,8d6bfd07-70b8-4025-9557-5a3c22910b3f,en,v1.0.0,120,12,10,0.166666667,0,0,0,0,0.01980198,62.01294301,46.45970058,58.28355309,65.96896147,60.93227306,84.15584546,57.93976684,38.31569292,45.46965234,41.66217519,37.95204799,42.82103617,33.32229332,37.09789309,55.19106877,62.06580359,30.91898819,32.79054575,50.08167028,31.40014029,89.29550148,33.655291,41.04000544,20.81030703,79.28571342,24.53350649,13.80915151,31.93004023,63.14025835,79.65308569,56.62790544,39.50022914,60.10054431,63.11497626,85.88252449,99.38476037,99.94974525,1.017244092,97.59993379,1.452036383,0.498185398,99.98343522,99.94974525,0.059124959,52.19730199,2.280062898,0.007224312,99.91551025,0.932585895,0.083333333,0,0.083333333,0,0,0,0,0,0,0.125,0,0,0.083333333,0.396599013,0.396599013,0,0.396599013,0.603400987,0,0.259462425,0,0,0,0,0.137136588,0,0,0,0,0,0,0,0
A358YXSQDOI4N5,ee986aa3-3582-488b-af19-5f710d419cf0,en,v1.0.0,10,10,1,0.5,0,0,0,0,0.083333333,55.08981531,43.54976846,41.61976692,66.11218144,72.03729092,67.65801379,31.71886664,39.29511066,59.72961733,56.14702983,22.47822875,40.44438815,30.57730603,37.07560397,49.43287718,49.59325594,15.59520675,43.93280902,55.38381263,1.095934851,90.08851448,25.96582238,29.09157174,22.50060086,55.35684178,24.524025,3.388889301,20.70135738,67.57184283,59.76655763,54.07808036,60.03851172,69.3656198,74.88079962,85.82182013,0.007925821,0.129990347,1.017244092,0.132417446,0.28016564,0.498185398,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.932585895,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0,0.833333333,0.166666667,0,0.833333333,0,0,0.5,0,0.333333333,0,0,0,0,0,0,0,0
A2CQEI5EQ0DA8Z,e18e3724-2748-42d2-b050-8427f733c45e,en,v1.0.0,70,14,5,0.142857143,0,0,0,0,0.075471698,41.30342761,43.5813666,65.54650419,16.42287175,49.83919245,18.82119369,30.81292757,31.68561219,46.4327322,40.00290734,24.67749616,10.46858847,32.41040092,31.22898937,43.78543983,66.53537047,32.23482767,61.45133809,26.45342448,48.00700351,22.42313641,55.69335299,44.93502571,45.56183556,87.82490802,51.65948961,63.97856915,61.90586304,24.47778857,32.96624228,28.36565806,35.44626742,9.471317812,20.26794377,47.59813882,32.55591472,0.129990347,50.69697002,94.71985434,2.938606485,100,19.67275107,0.129990347,100,52.23868245,2.238682446,99.89925156,100,0.019227941,0.357142857,0.071428571,0.071428571,0.071428571,0.071428571,0.071428571,0,0.071428571,0.071428571,0.214285714,0,0.071428571,0.071428571,-0.125,0.0625,0.1875,0.25,0.75,0,0.0625,0,0,0,0,0,0,0,0.1875,0,0,0,0,0
A181EKCGC3RGHL,06dcdbf8-3b7f-47a7-81c2-603b0240034d,en,v1.0.0,135,13.5,10,0.148148148,0,0.037037037,0,0,0.036697248,57.93324106,37.39739516,39.4352565,98.35029013,51.52809744,73.9176337,49.4072533,45.87868355,33.13162891,71.29384432,37.06331712,37.74496936,44.18239403,46.08652956,50.27512759,49.53319768,46.334852,46.33952744,55.68964854,4.204324646,74.44843613,44.42931026,27.12379257,38.5182572,80.36317559,38.87370097,56.48885353,58.30997251,63.86905788,56.70245231,81.34240982,59.58808851,61.18743075,66.11651259,59.45089013,2.212146811,92.00500747,17.2764203,0.132417446,40.12846211,98.98395205,18.62220929,92.00500747,90.92172141,52.13523132,2.342133576,0.007224312,99.78877837,0.188236808,0.148148148,0.037037037,0,0,0.037037037,0,0.037037037,0.037037037,0.074074074,0.185185185,0,0.037037037,0,0.307692308,0.333333333,0.025641026,0.358974359,0.641025641,0.051282051,0.128205128,0,0,0.076923077,0.076923077,0.179487179,0.025641026,0,0,0,0,0,0,0
A1C8LL1BBQ7GTO,9cf3a056-b5ff-453e-aac2-943b0ee35092,en,v1.0.0,20,20,1,0.75,0,0,0,0,0.04,54.9306814,68.5443114,50.69853299,55.04043539,60.93227306,59.35420425,31.71886664,35.96181453,45.44613076,33.29809867,22.46302493,27.92258481,40.87540255,37.07560397,48.07896705,62.08796215,15.59520675,43.94801375,28.88555593,26.08534727,81.75940286,33.89663,41.57487509,22.25209582,83.51763999,24.524025,11.08058014,30.15232941,50.33686902,59.76655763,54.06522002,40.48788368,36.24279893,50.30601941,85.68850719,0.007925821,0.129990347,1.017244092,0.132417446,100,0.498185398,63.64608669,0.129990347,0.059124959,52.23868245,2.238682446,0.007224312,100,0.99,0.25,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0.727272727,0.727272727,0,0.727272727,0.272727273,0,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0
